id_usuario,edad_usuario,genero_usuario,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,capacidad_estacion_origen,lat_estacion_origen,long_estacion_origen,duracion_recorrido,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,capacidad_estacion_destino,lat_estacion_destino,long_estacion_destino,servicio
222188,,,2019-06-03 15:18:18,79.0,AZUCENA VILLAFLOR,"Villaflor, Azucena y Dealessi, Pierina",30.0,-34.61189,-58.36393,0 days 00:05:49.000000000,2019-06-03 15:24:07,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,nuevo
106166,,,2019-05-23 15:57:00,134.0,DON BOSCO,Don Bosco 3490,20.0,-34.611801299999996,-58.4150532,0 days 00:11:47.000000000,2019-05-23 16:08:47,226.0,Virrey Liniers,Salcedo 3408,20.0,-34.633334999999995,-58.41322629999999,nuevo
36102,,,2019-03-13 11:31:07,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,0 days 00:10:01.000000000,2019-03-13 11:41:08,42.0,Diagonal Norte,"Saenz Peña, Roque, Pres. Diagonal Norte Av. y Suipacha",24.0,-34.604447,-58.38003248,nuevo
202501,,,2019-05-26 08:21:13,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,0 days 00:22:23.000000000,2019-05-26 08:43:36,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
338565,,,2019-07-23 18:41:47,176.0,PINZÓN Y MARTÍN RODRIGUEZ,Pinzon 469,20.0,-34.634187299999994,-58.3611029,0 days 00:06:49.000000000,2019-07-23 18:48:36,,Ministerio De Justicia Y Seguridad,,,,,nuevo
176183,,,2019-05-28 15:35:56,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,0 days 00:46:34.000000000,2019-05-28 16:22:30,258.0,La Pampa,La Pampa 2250,16.0,-34.56559179999999,-58.455483799999996,nuevo
81309,,,2019-05-17 18:22:38,130.0,RETIRO II,,40.0,-34.592105600000004,-58.3745419,0 days 00:29:38.000000000,2019-05-17 18:52:16,90.0,GUTIERREZ,"Gutierrez, Juan Maria 2685",20.0,-34.5866324,-58.39987489999999,nuevo
90832,,,2019-07-30 15:49:17,71.0,CERRITO,"Saenz Peña, Roque, Pres. Diagonal Norte Av. y Cerrito",30.0,-34.60266729999999,-58.3833559,0 days 00:06:43.000000000,2019-07-30 15:56:00,71.0,CERRITO,"Saenz Peña, Roque, Pres. Diagonal Norte Av. y Cerrito",30.0,-34.60266729999999,-58.3833559,nuevo
170043,,,2019-05-20 11:12:24,40.0,Sarmiento,Sarmiento 481,16.0,-34.604461,-58.373499,0 days 00:07:13.000000000,2019-05-20 11:19:37,47.0,Colegio Nacional de Buenos Aires,Bolivar 306,16.0,-34.6117408,-58.3733149,nuevo
114436,,,2019-05-06 07:17:03,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,0 days 00:15:46.000000000,2019-05-06 07:32:49,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,nuevo
204266,,,2019-05-31 12:54:14,156.0,Plaza Alemania,Cavia 2939,20.0,-34.5775895,-58.4074696,0 days 00:49:57.000000000,2019-05-31 13:44:11,79.0,AZUCENA VILLAFLOR,"Villaflor, Azucena y Dealessi, Pierina",30.0,-34.61189,-58.36393,nuevo
198456,,,2019-05-26 18:42:29,236.0,Plaza Rafael Hernandez,Vuelta De Obligado 2004,16.0,-34.5623422,-58.455048399999995,0 days 00:32:23.000000000,2019-05-26 19:14:52,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,nuevo
43219,,,2019-07-16 13:01:31,299.0,CULPINA,Culpina 121,20.0,-34.631485999999995,-58.46629300000001,0 days 00:12:51.000000000,2019-07-16 13:14:22,148.0,Parque Avellaneda II,Directorio Av. y Olivera Av.,28.0,-34.6443615,-58.4846764,nuevo
338211,,,2019-06-22 15:01:37,389.0,OEA,Barco Centenera Del 741,20.0,-34.62795,-58.44024,0 days 00:40:39.000000000,2019-06-22 15:42:16,72.0,Venezuela,Peru 490,18.0,-34.613542100000004,-58.374663500000004,nuevo
103242,,,2019-05-29 12:22:27,291.0,UADE,Lima 750,16.0,-34.616985,-58.381620999999996,0 days 00:27:29.000000000,2019-05-29 12:49:56,43.0,CENTRO DE EXPOSICIONES,"Figueroa Alcorta, Pres. Av. 2133",28.0,-34.583918,-58.3900194,nuevo
221749,,,2019-06-14 07:46:13,378.0,HOSPITAL ALVAREZ,Estado Plurinacional De Bolivia 683,20.0,-34.623123,-58.468287,0 days 00:09:10.000000000,2019-06-14 07:55:23,298.0,Plazoleta 11 de Noviembre,Varela 401,16.0,-34.634443,-58.463437,nuevo
3482,,,2019-05-26 20:05:42,172.0,BRASIL,Brasil y Defensa,16.0,-34.625426000000004,-58.371081999999994,0 days 00:28:53.000000000,2019-05-26 20:34:35,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,nuevo
192945,,,2019-06-02 11:10:02,375.0,Arregui Y Terrada,Arregui 2793,16.0,-34.6050537,-58.4847864,0 days 00:55:12.000000000,2019-06-02 12:05:14,107.0,HOSPITAL GARRAHAN,Brasil y Pichincha Av.,16.0,-34.630373999999996,-58.395852000000005,nuevo
95487,,,2019-05-05 21:52:26,45.0,Uruguay,Uruguay Av. 561,20.0,-34.6018635,-58.3866934,0 days 04:14:44.000000000,2019-05-06 02:07:10,20.0,Distrito Audiovisual,Zapiola y Dorrego,20.0,-34.5798619,-58.44177560000001,nuevo
225773,,,2019-06-10 18:06:40,324.0,JURAMENTO,Juramento 5209,16.0,-34.578933,-58.4840556,0 days 01:00:34.000000000,2019-06-10 19:07:14,373.0,Plaza Exodo Jujeño,Liverpool 2812,16.0,-34.582488899999994,-58.481028599999995,nuevo
44371,,,2019-05-31 14:25:31,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,0 days 00:52:44.000000000,2019-05-31 15:18:15,191.0,Rivadavia y 9 de Julio,"Pellegrini, Carlos y Rivadavia Av.",16.0,-34.6079305,-58.3808358,nuevo
70871,,,2019-05-19 14:00:25,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,0 days 00:11:08.000000000,2019-05-19 14:11:33,204.0,Hipólito Yrigoyen,"Yrigoyen, Hipolito Av. 4300",24.0,-34.6148209,-58.4278453,nuevo
305461_0,44.0,FEMENINO,2019-02-19 09:24:03,169.0,Facultad de Psicología,Hipólito Yrigoyen y 24 de Noviembre,,-34.6120200280467,-58.4119247639604,0 days 00:20:34.000000000,2019-02-19 09:44:37,149.0,Lima,Lima y México,,-34.6153639565906,-58.3814348855933,antiguo
150041,,,2019-07-25 08:58:16,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,0 days 00:07:17.000000000,2019-07-25 09:05:33,40.0,Sarmiento,Sarmiento 481,16.0,-34.604461,-58.373499,nuevo
117755,,,2019-05-19 00:39:11,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,0 days 00:47:32.000000000,2019-05-19 01:26:43,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
582185_0,28.0,MASCULINO,2019-02-14 11:17:08,123.0,Armenia,Armenia 2393 y Charcas,,-34.5854242215495,-58.421044153603795,0 days 00:17:28.000000000,2019-02-14 11:34:36,22.0,Arenales,Arenales y Cerrito,,-34.594099836289,-58.382570459236604,antiguo
402988,,,2019-07-19 10:38:24,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,0 days 00:31:46.000000000,2019-07-19 11:10:10,76.0,Ayacucho,"Ayacucho y Peron, Juan Domingo, Tte. General",20.0,-34.6074084,-58.3950548,nuevo
42544,,,2019-03-29 18:45:07,73.0,Ruy Díaz de Guzmán,"Garcia, Martin Av. y Ruy Diaz De Guzman",16.0,-34.6306814,-58.3718235,0 days 00:00:02.000000000,2019-03-29 18:45:09,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,nuevo
115785,,,2019-05-19 18:49:49,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,0 days 00:06:10.000000000,2019-05-19 18:55:59,119.0,EMILIO MITRE,"Pacheco De Melo, Jose Andres y Larrea",20.0,-34.588560799999996,-58.397329299999996,nuevo
89452_0,28.0,MASCULINO,2019-01-07 09:42:19,191.0,Rivadavia y 9 de Julio,Rivadavia y Carlos pellegrini,,-34.608231785988,-58.38091227469621,0 days 00:05:48.000000000,2019-01-07 09:48:07,23.0,Suipacha,Suipacha y Viamonte,,-34.6002957825126,-58.3795661232215,antiguo
120190,,,2019-07-08 20:06:23,13.0,ONCE,Pueyrredon Av. y Rivadavia Av.,30.0,-34.61009,-58.406000000000006,0 days 00:08:24.000000000,2019-07-08 20:14:47,134.0,DON BOSCO,Don Bosco 3490,20.0,-34.611801299999996,-58.4150532,nuevo
206779,,,2019-07-20 15:35:44,155.0,PARQUE JOSE EVARISTO URIBURU,Almafuerte Av. 300,20.0,-34.640961700000005,-58.412560600000006,0 days 01:03:11.000000000,2019-07-20 16:38:55,219.0,Las Casas,Las Casas 3587,16.0,-34.635173200000004,-58.415703500000006,nuevo
250857,,,2019-07-16 06:47:36,374.0,Mariano Castex,"Alvarez, Crisostomo 2873",16.0,-34.645764,-58.4573968,0 days 00:41:48.000000000,2019-07-16 07:29:24,101.0,Fitz Roy,Fitz Roy 1092,20.0,-34.5891857,-58.4424397,nuevo
77199,,,2019-05-19 06:43:27,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,0 days 00:14:16.000000000,2019-05-19 06:57:43,22.0,Arenales,Cerrito y Arenales,20.0,-34.5938629,-58.3825498,nuevo
82741,,,2019-03-28 18:06:13,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:27:19.000000000,2019-03-28 18:33:32,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,nuevo
64074,,,2019-06-13 21:42:09,213.0,Acevedo,Acevedo 220,20.0,-34.5995649,-58.442536200000006,0 days 00:13:54.000000000,2019-06-13 21:56:03,204.0,Hipólito Yrigoyen,"Yrigoyen, Hipolito Av. 4300",24.0,-34.6148209,-58.4278453,nuevo
136550,,,2019-05-17 09:54:14,120.0,HOSPITAL RAMOS MEJIA,Agrelo 3084,20.0,-34.617509000000005,-58.409287600000006,0 days 00:14:03.000000000,2019-05-17 10:08:17,154.0,GALLO,Gallo 789,20.0,-34.6005484,-58.412284899999996,nuevo
106815,,,2019-06-08 13:42:40,192.0,Talcahuano,Talcahuano 990,20.0,-34.5972773,-58.3855748,0 days 04:14:25.000000000,2019-06-08 17:57:05,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,nuevo
146587,,,2019-05-10 08:56:55,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:21:23.000000000,2019-05-10 09:18:18,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,nuevo
138515,,,2019-05-28 20:01:15,89.0,Cabello,Cabello 3082,20.0,-34.5825475,-58.405667099999995,0 days 00:19:54.000000000,2019-05-28 20:21:09,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,nuevo
122406,,,2019-06-06 10:41:29,254.0,PRIMERA JUNTA,Rivadavia Av. y Barco Centenera Del,16.0,-34.6206836,-58.4415718,0 days 00:41:48.000000000,2019-06-06 11:23:17,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,nuevo
95875,,,2019-05-03 16:48:20,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,0 days 00:10:01.000000000,2019-05-03 16:58:21,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
176653,,,2019-05-20 01:11:07,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,0 days 00:17:02.000000000,2019-05-20 01:28:09,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,nuevo
330708,,,2019-07-14 00:57:15,153.0,JUAN MANUEL DE BLANES,"Blanes, Juan Manuel 383",16.0,-34.6307765,-58.3620701,0 days 00:05:27.000000000,2019-07-14 01:02:42,153.0,JUAN MANUEL DE BLANES,"Blanes, Juan Manuel 383",16.0,-34.6307765,-58.3620701,nuevo
168505,,,2019-05-22 11:51:11,258.0,La Pampa,La Pampa 2250,16.0,-34.56559179999999,-58.455483799999996,0 days 00:13:05.000000000,2019-05-22 12:04:16,229.0,PLAZOLETA CELEDONIO FLORES,Cordoba 6599,12.0,-34.5813811,-58.4514575,nuevo
70169,,,2019-04-10 10:42:41,91.0,Pasco,Pasco 708,20.0,-34.6174482,-58.397602,0 days 00:12:12.000000000,2019-04-10 10:54:53,28.0,Plaza Boedo,"Calvo, Carlos 3310",20.0,-34.6231273,-58.4127377,nuevo
43281,,,2019-06-21 10:01:48,128.0,PARQUE DEL BAJO,"Madero, Eduardo Av. y Peron, Juan Domingo, Tte. General",20.0,-34.6041138,-58.3689118,0 days 00:05:59.000000000,2019-06-21 10:07:47,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
317077,,,2019-07-02 19:25:20,299.0,CULPINA,Culpina 121,20.0,-34.631485999999995,-58.46629300000001,0 days 00:22:45.000000000,2019-07-02 19:48:05,429.0,JUAN AGUSTIN GARCIA,"Garcia, Juan Agustin 3074",20.0,-34.6115826,-58.484692,nuevo
308033,,,2019-06-27 21:48:42,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,0 days 00:12:53.000000000,2019-06-27 22:01:35,245.0,Husares,Husares 2201,16.0,-34.5522044,-58.4431506,nuevo
11538,,,2019-04-01 07:25:03,30.0,Peña,Peña y Azcuenaga,20.0,-34.5908211,-58.3973698,0 days 00:14:34.000000000,2019-04-01 07:39:37,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,nuevo
19633,,,2019-05-07 17:55:11,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:22:24.000000000,2019-05-07 18:17:35,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,nuevo
160794,,,2019-07-15 19:17:54,387.0,Donato Alvarez,"Garcia, Juan Agustin 1540",16.0,-34.6019716,-58.465530099999995,0 days 01:15:20.000000000,2019-07-15 20:33:14,387.0,Donato Alvarez,"Garcia, Juan Agustin 1540",16.0,-34.6019716,-58.465530099999995,nuevo
195610,,,2019-07-11 16:21:38,250.0,Plaza Diaz Velez,"Cruz, Osvaldo Av. y San Antonio",16.0,-34.6526797,-58.377215,0 days 00:06:14.000000000,2019-07-11 16:27:52,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,nuevo
76031,,,2019-07-10 20:08:05,181.0,BILLINGHURST Y MANSILLA,Billinghurst 1533,20.0,-34.5927221,-58.4120394,0 days 00:34:32.000000000,2019-07-10 20:42:37,273.0,GAINZA,"Gainza, Martin De, Gral. 494",16.0,-34.61668,-58.4466674,nuevo
557813_0,27.0,FEMENINO,2019-02-09 20:26:58,194.0,Perón y Francisco Acuña de Figueroa,"Perón, Juan Domingo Tte 3989 entre Francisco Acuña de Figueroa y Medrano",,-34.605952483313395,-58.4225720421175,0 days 00:21:58.000000000,2019-02-09 20:48:56,199.0,Estados Unidos y Boedo,Estados Unidos 3568 entre Boedo y Maza,,-34.6224389438033,-58.415881554842905,antiguo
13794,,,2019-05-20 11:09:23,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,0 days 00:41:23.000000000,2019-05-20 11:50:46,164.0,FACULTAD DE INGENERIA,Estados Unidos 21,20.0,-34.6181442,-58.366902100000004,nuevo
70273,,,2019-05-28 12:26:16,172.0,BRASIL,Brasil y Defensa,16.0,-34.625426000000004,-58.371081999999994,0 days 00:05:59.000000000,2019-05-28 12:32:15,196.0,HOSPITAL ARGERICH,Pi y Margall 750,20.0,-34.6275351,-58.3657211,nuevo
201824,,,2019-07-16 19:18:58,155.0,PARQUE JOSE EVARISTO URIBURU,Almafuerte Av. 300,20.0,-34.640961700000005,-58.412560600000006,0 days 00:09:17.000000000,2019-07-16 19:28:15,409.0,AMANCIO ALCORTA,"Alcorta, Amancio Av. 3805",24.0,-34.654801,-58.412878000000006,nuevo
132494,,,2019-06-18 23:36:39,72.0,Venezuela,Peru 490,18.0,-34.613542100000004,-58.374663500000004,0 days 00:13:20.000000000,2019-06-18 23:49:59,188.0,Jorgelina De Simone,Cochabamba 1755,20.0,-34.623923,-58.3904814,nuevo
186556,,,2019-06-21 12:34:32,240.0,Vidal,Vidal 2799,24.0,-34.558137,-58.465559,0 days 00:20:03.000000000,2019-06-21 12:54:35,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,nuevo
311729,,,2019-07-23 10:30:26,12.0,Plaza Vicente Lopez,Parana y Juncal,16.0,-34.5927096,-58.38880699999999,0 days 01:36:24.000000000,2019-07-23 12:06:50,12.0,Plaza Vicente Lopez,Parana y Juncal,16.0,-34.5927096,-58.38880699999999,nuevo
74733,,,2019-03-23 15:12:28,444.0,Ministerio de Economia,"Balcarce y Yrigoyen, Hipolito Av.",24.0,-34.60890870000001,-58.3711541,0 days 00:44:07.000000000,2019-03-23 15:56:35,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
31665,,,2019-04-01 11:25:57,63.0,Reconquista,Reconquista 76,20.0,-34.5987657,-58.3728605,0 days 01:52:20.000000000,2019-04-01 13:18:17,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,nuevo
359777,,,2019-07-27 00:33:17,121.0,YATAY,Yatay 925,20.0,-34.601173200000005,-58.4285093,0 days 00:29:48.000000000,2019-07-27 01:03:05,432.0,Jose Maria Moreno,"Moreno, Jose Maria Av. 141",20.0,-34.620249,-58.435877000000005,nuevo
199370,,,2019-07-03 12:16:33,121.0,YATAY,Yatay 925,20.0,-34.601173200000005,-58.4285093,0 days 00:27:44.000000000,2019-07-03 12:44:17,90.0,GUTIERREZ,"Gutierrez, Juan Maria 2685",20.0,-34.5866324,-58.39987489999999,nuevo
303205,,,2019-06-28 15:24:41,369.0,Navarro,Navarro 2625,20.0,-34.592244,-58.491797,0 days 00:01:18.000000000,2019-06-28 15:25:59,369.0,Navarro,Navarro 2625,20.0,-34.592244,-58.491797,nuevo
7339,,,2019-03-08 17:16:54,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,0 days 00:43:11.000000000,2019-03-08 18:00:05,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,nuevo
129426,,,2019-07-05 12:28:25,164.0,FACULTAD DE INGENERIA,Estados Unidos 21,20.0,-34.6181442,-58.366902100000004,0 days 00:14:17.000000000,2019-07-05 12:42:42,60.0,25 De Mayo,25 De Mayo 527,20.0,-34.601650899999996,-58.371079,nuevo
306649,,,2019-06-08 17:00:46,314.0,SOR JUANA,Galicia 1630,16.0,-34.61047,-58.4602399,0 days 00:34:05.000000000,2019-06-08 17:34:51,401.0,Ramón Falcon,"Falcon, Ramon L.,Cnel. 3792",20.0,-34.63476179999999,-58.4795922,nuevo
297294,,,2019-07-20 11:25:59,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,0 days 00:06:20.000000000,2019-07-20 11:32:19,233.0,Plaza República De Mexico,La Pampa 693,24.0,-34.553976500000005,-58.43603670000001,nuevo
86192,,,2019-07-02 08:48:43,444.0,Ministerio de Economia,"Balcarce y Yrigoyen, Hipolito Av.",24.0,-34.60890870000001,-58.3711541,0 days 00:06:25.000000000,2019-07-02 08:55:08,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
148414,,,2019-05-23 13:19:16,39.0,CONGRESO II,Rivadavia Av. y Parana,20.0,-34.6092213,-58.38769250000001,0 days 00:05:02.000000000,2019-05-23 13:24:18,45.0,Uruguay,Uruguay Av. 561,20.0,-34.6018635,-58.3866934,nuevo
77595,,,2019-03-27 23:41:16,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,0 days 01:04:27.000000000,2019-03-28 00:45:43,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
12050,,,2019-07-29 18:07:03,53.0,Ricardo Rojas,San Martin 1068,20.0,-34.5952579,-58.374351399999995,0 days 00:14:26.000000000,2019-07-29 18:21:29,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,nuevo
371802,,,2019-07-30 09:21:13,356.0,Arribeños,Arribeños 3229,16.0,-34.547695000000004,-58.4584684,0 days 00:40:00.000000000,2019-07-30 10:01:13,78.0,SUIPACHA Y ARROYO,Suipacha 1420,20.0,-34.5910737,-58.3799953,nuevo
204882,,,2019-05-28 14:36:32,124.0,UGARTECHE,Ugarteche 3050,20.0,-34.580538,-58.411965,0 days 00:46:54.000000000,2019-05-28 15:23:26,51.0,TUCUMAN,Tucuman y 9 De Julio Av.,12.0,-34.6014776,-58.38212610000001,nuevo
56485,,,2019-07-17 17:40:04,187.0,QUINTEROS LIDORO,"Quinteros, Lidoro J. Av. 1483",16.0,-34.5528626,-58.45085400000001,0 days 00:25:35.000000000,2019-07-17 18:05:39,124.0,UGARTECHE,Ugarteche 3050,20.0,-34.580538,-58.411965,nuevo
119326,,,2019-05-30 18:56:05,189.0,POSADAS,Posadas 1350,20.0,-34.588688899999994,-58.3852113,0 days 00:28:28.000000000,2019-05-30 19:24:33,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,nuevo
163172,,,2019-05-23 18:32:12,441.0,Legislatura,Peru 169,20.0,-34.61001199,-58.3749195,0 days 00:52:15.000000000,2019-05-23 19:24:27,308.0,Solar de la Abadía,Maure 1819,20.0,-34.567639,-58.436847,nuevo
380129,,,2019-07-06 16:17:59,399.0,Parque Chacabuco  I,"Peron, Eva Av. y Achaval",20.0,-34.6340414,-58.446273,0 days 00:07:36.000000000,2019-07-06 16:25:35,286.0,BONIFACIO Y CARABOBO,"Bonifacio, Jose 1913",16.0,-34.6304712,-58.455111200000005,nuevo
201808,,,2019-07-17 11:18:54,210.0,General Urquiza,"Figueroa Alcorta, Pres. Av. y Sarmiento Av.",20.0,-34.572132,-58.4113228,0 days 00:33:20.000000000,2019-07-17 11:52:14,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,nuevo
191128,,,2019-06-14 09:25:03,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,0 days 00:24:36.000000000,2019-06-14 09:49:39,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,nuevo
237836,,,2019-06-02 02:50:17,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,0 days 00:13:02.000000000,2019-06-02 03:03:19,231.0,PLAZA BENITO NAZAR,"Virasoro, Valentin y Figueroa, D. Apolinario, Coronel",16.0,-34.6051305,-58.445839799999995,nuevo
3092,,,2019-06-06 05:28:52,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,0 days 00:09:37.000000000,2019-06-06 05:38:29,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,nuevo
30673,,,2019-05-07 11:41:18,75.0,Plaza Primero de Mayo,Pichincha 238,20.0,-34.612297600000005,-58.39898710000001,0 days 00:19:25.000000000,2019-05-07 12:00:43,75.0,Plaza Primero de Mayo,Pichincha 238,20.0,-34.612297600000005,-58.39898710000001,nuevo
77703,,,2019-05-31 21:21:24,107.0,HOSPITAL GARRAHAN,Brasil y Pichincha Av.,16.0,-34.630373999999996,-58.395852000000005,0 days 00:09:31.000000000,2019-05-31 21:30:55,88.0,MISIONES,Misiones 209,20.0,-34.612575,-58.40435600000001,nuevo
160861,,,2019-06-04 09:25:30,2.0,Retiro I,"Ramos Mejia, Jose Maria, Dr. Av. y Del Libertador Av.",20.0,-34.59242329999999,-58.37471510000001,0 days 00:10:38.000000000,2019-06-04 09:36:08,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,nuevo
56838,,,2019-05-18 11:24:04,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,0 days 00:25:19.000000000,2019-05-18 11:49:23,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,nuevo
397514,,,2019-07-10 08:37:39,392.0,TRONADOR Y GARCÍA DEL RÍO,Tronador y Garcia Del Rio,16.0,-34.554753999999996,-58.48541899999999,0 days 00:22:43.000000000,2019-07-10 09:00:22,392.0,TRONADOR Y GARCÍA DEL RÍO,Tronador y Garcia Del Rio,16.0,-34.554753999999996,-58.48541899999999,nuevo
110221,,,2019-05-16 20:48:00,50.0,Hospital Rivadavia,Pereyra Lucena 2516,19.0,-34.5837348,-58.4010798,0 days 00:28:29.000000000,2019-05-16 21:16:29,143.0,BILLINGHURST Y VALENTÍN GOMEZ,Billinghurst 455,20.0,-34.604709,-58.415806999999994,nuevo
70403,,,2019-04-11 05:41:37,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,0 days 00:18:30.000000000,2019-04-11 06:00:07,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,nuevo
9549,,,2019-06-23 14:46:10,354.0,Sanatorio Mendez,Hidalgo 512,20.0,-34.613457000000004,-58.4401581,0 days 00:10:34.000000000,2019-06-23 14:56:44,121.0,YATAY,Yatay 925,20.0,-34.601173200000005,-58.4285093,nuevo
15282,,,2019-05-28 21:56:31,187.0,QUINTEROS LIDORO,"Quinteros, Lidoro J. Av. 1483",16.0,-34.5528626,-58.45085400000001,0 days 00:15:44.000000000,2019-05-28 22:12:15,274.0,Ciudad De La Paz,Ciudad De La Paz 2816,24.0,-34.5563511,-58.4630428,nuevo
291719,,,2019-07-20 05:22:57,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,0 days 00:26:39.000000000,2019-07-20 05:49:36,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
